article_id,n_events,dominant_type,nmf_topic,nmf_label,nmf_score,louvain_community,louvain_label,hdbscan_cluster,hdbscan_label,x_2d,y_2d
69958e88bf23573ae1689a8a,4,Event,7,vigilance | départements | garonne | france,0.0865,1105,loire | françois | pesneau,1,france | provoquer | attaquant,5.9345,-11.3096
69958e88bf23573ae1689a8b,7,Event,2,contre | annoncé | israël | dimanche,0.0614,1106,contrôle | occupée | cisjordanie,1,france | provoquer | attaquant,23.4278,-3.0255
699590e0bf23573ae1689a8c,2,Event,19,pays | plusieurs | mardi | sexuelles,0.0294,1107,énergie | net | 2023,1,france | provoquer | attaquant,-0.7265,9.1808
69959338bf23573ae1689a8d,4,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0123,1108,euros | 13 | streaming,1,france | provoquer | attaquant,2.8324,-0.356
69959339bf23573ae1689a8f,8,Event,19,pays | plusieurs | mardi | sexuelles,0.0367,1109,fonctions | aptitude | exercer,1,france | provoquer | attaquant,9.288,1.1023
69959339bf23573ae1689a90,5,Event,6,militant | deranque | mort | quentin,0.2176,1110,quentin | deranque | nationaliste,1,france | provoquer | attaquant,17.6244,7.7085
69959338bf23573ae1689a8e,3,Event,10,unis | etats | etats unis | états unis,0.038,466,trump | donald | washington,1,france | provoquer | attaquant,2.9692,-9.0887
69959591bf23573ae1689a91,2,Event,13,monde | tribune | tribune monde | hui,0.0417,1111,sociaux | réseaux | répondre,0,président | pourrait | contre,-6.9653,-2.2388
699597e9bf23573ae1689a94,2,Event,19,pays | plusieurs | mardi | sexuelles,0.0849,1112,voie | réintégration | pays,1,france | provoquer | attaquant,8.503,-12.8801
699597e9bf23573ae1689a93,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0231,1113,engrais | cadmium | publié,1,france | provoquer | attaquant,1.9459,8.0871
699597e9bf23573ae1689a95,5,Event,13,monde | tribune | tribune monde | hui,0.0397,1114,film | scène | met,1,france | provoquer | attaquant,15.2329,-1.4487
699597e9bf23573ae1689a97,10,Event,8,trump | donald | donald trump | américain,0.0857,1115,état | plan | américain,1,france | provoquer | attaquant,14.9983,-0.2209
699597e9bf23573ae1689a98,5,Event,4,jeux | milan | cortina | milan cortina,0.1337,1116,neuf | amassé | sept,0,président | pourrait | contre,-6.7194,-1.4889
699597e9bf23573ae1689a92,8,Event,10,unis | etats | etats unis | états unis,0.02,1117,armada | état | parallèlement,1,france | provoquer | attaquant,-6.4071,13.188
699597e9bf23573ae1689a96,4,Event,7,vigilance | départements | garonne | france,0.3313,1118,crues | indique | vigilance,1,france | provoquer | attaquant,-4.3816,12.2127
69959a41bf23573ae1689a9a,10,Event,14,intelligence | artificielle | intelligence artificielle | new,0.2781,1119,grand | désordre | mondial,1,france | provoquer | attaquant,-5.991,13.1257
69959a41bf23573ae1689a99,6,Event,8,trump | donald | donald trump | américain,0.0279,1120,noté | persistaient | lignes,1,france | provoquer | attaquant,3.2237,-10.4624
69959c99bf23573ae1689a9c,10,Event,19,pays | plusieurs | mardi | sexuelles,0.0631,1121,écueils | récit | judiciaire,1,france | provoquer | attaquant,9.3591,-0.7056
69959c99bf23573ae1689a9d,2,Event,7,vigilance | départements | garonne | france,0.0506,1122,principalement | manne | loin,1,france | provoquer | attaquant,12.6992,14.7171
69959c99bf23573ae1689a9b,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.046,1123,pouvoirs | policiers | municipaux,1,france | provoquer | attaquant,11.337,3.5103
69959c99bf23573ae1689a9e,4,Event,4,jeux | milan | cortina | milan cortina,0.2154,1124,fourcade | jeux | titre,1,france | provoquer | attaquant,5.5125,-11.2613
69959ef1bf23573ae1689a9f,7,Event,17,ministre | première | paris | france,0.1014,1125,musulman | grande | france,1,france | provoquer | attaquant,23.4313,-3.2254
6995a14abf23573ae1689aa1,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.0314,1126,influence | approche | avril,1,france | provoquer | attaquant,11.2387,3.7686
6995a14abf23573ae1689aa0,4,Event,17,ministre | première | paris | france,0.1157,1127,toutes | premier | basées,1,france | provoquer | attaquant,23.1175,-3.6619
6995a14abf23573ae1689aa2,6,Event,4,jeux | milan | cortina | milan cortina,0.1387,1128,marque | retour | cortina,0,président | pourrait | contre,-6.8043,-1.1538
6995a3a2bf23573ae1689aa4,5,Event,12,ukraine | russie | russe | guerre,0.0666,1129,ukrainienne | roustem | progrès,1,france | provoquer | attaquant,0.7073,8.2189
6995a3a2bf23573ae1689aa3,4,Event,6,militant | deranque | mort | quentin,0.0818,1130,rn | michel | aulas,1,france | provoquer | attaquant,3.2188,7.753
6995aaaabf23573ae1689aa5,9,Event,2,contre | annoncé | israël | dimanche,0.0205,1131,inquiétude | vive | paiement,1,france | provoquer | attaquant,9.8193,-0.473
6995aaaabf23573ae1689aa6,8,Event,2,contre | annoncé | israël | dimanche,0.0591,1132,kordofan | conflit | nord,1,france | provoquer | attaquant,14.8858,-0.4086
6995ad02bf23573ae1689aa7,6,Event,2,contre | annoncé | israël | dimanche,0.0327,1133,créée | mondiale | œuvrer,1,france | provoquer | attaquant,11.2158,5.8831
6995af5abf23573ae1689aa8,5,Event,13,monde | tribune | tribune monde | hui,0.0598,1134,familles | associations | caritatives,1,france | provoquer | attaquant,5.1318,-10.3071
6995b1b2bf23573ae1689aaa,2,Event,13,monde | tribune | tribune monde | hui,0.0247,1135,véritable | tandem | inspiré,1,france | provoquer | attaquant,2.5301,1.4072
6995b1b2bf23573ae1689aa9,7,Event,7,vigilance | départements | garonne | france,0.0338,1136,30millions | cause | euros,1,france | provoquer | attaquant,5.6962,-0.0268
6995b40bbf23573ae1689aac,6,Event,12,ukraine | russie | russe | guerre,0.0489,1137,vivre | soi | occident,1,france | provoquer | attaquant,23.0987,3.0745
6995b40bbf23573ae1689aab,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.1569,1138,lfi | sain | bregeon,1,france | provoquer | attaquant,11.2477,3.5754
6995b663bf23573ae1689aad,3,Event,8,trump | donald | donald trump | américain,0.0474,1139,ultraconservateur | novembre | camp,1,france | provoquer | attaquant,1.0043,8.9219
6995b8bbbf23573ae1689aae,7,Event,13,monde | tribune | tribune monde | hui,0.0144,1140,gares | trajets | expliquent,1,france | provoquer | attaquant,11.9358,14.9575
6995b8bbbf23573ae1689aaf,7,Event,17,ministre | première | paris | france,0.1123,250,paris | france | affaire,1,france | provoquer | attaquant,22.938,2.8568
6995bfc3bf23573ae1689ab0,6,Event,4,jeux | milan | cortina | milan cortina,0.1182,1141,équipes | puis | biathlètes,1,france | provoquer | attaquant,4.3275,0.8704
6995bfc3bf23573ae1689ab1,8,Event,16,mencho | el mencho | el | oseguera,0.0132,1142,terrains | précédent | chaos,1,france | provoquer | attaquant,-4.4934,12.7378
6995c21bbf23573ae1689ab2,6,Event,10,unis | etats | etats unis | états unis,0.1484,1143,unis | liées | destructions,1,france | provoquer | attaquant,4.4461,-0.5664
6995c21bbf23573ae1689ab3,7,Event,13,monde | tribune | tribune monde | hui,0.1147,1144,œuvre | ukraine | tribune,0,président | pourrait | contre,-7.8411,-0.4969
6995c6ccbf23573ae1689ab4,6,Event,6,militant | deranque | mort | quentin,0.1205,1145,jeune | drame | coûté,1,france | provoquer | attaquant,11.338,5.983
6995c924bf23573ae1689ab5,3,Event,4,jeux | milan | cortina | milan cortina,0.1579,1146,athlètes | six | pourront,0,président | pourrait | contre,-5.9001,-2.1139
6995cdd4bf23573ae1689aba,5,Event,13,monde | tribune | tribune monde | hui,0.0406,1147,fressoz | baptiste | jean,0,président | pourrait | contre,-6.1727,-1.1006
6995cdd4bf23573ae1689ab9,3,Event,2,contre | annoncé | israël | dimanche,0.0553,1148,week | troque | star,1,france | provoquer | attaquant,3.2151,1.4784
6995cdd4bf23573ae1689ab6,5,Event,10,unis | etats | etats unis | états unis,0.0781,1149,affaire | examinée | alors,0,président | pourrait | contre,-9.3896,0.6887
6995cdd4bf23573ae1689ab8,9,Event,13,monde | tribune | tribune monde | hui,0.1235,1150,mépris | palestine | création,1,france | provoquer | attaquant,7.6474,0.8568
6995cdd4bf23573ae1689abb,5,Event,17,ministre | première | paris | france,0.1403,1018,algérie | français | ministre,1,france | provoquer | attaquant,22.9061,2.8029
6995cdd4bf23573ae1689ab7,3,Event,17,ministre | première | paris | france,0.0372,1151,tenue | ramener | préfecture,1,france | provoquer | attaquant,0.378,8.6067
6995d284bf23573ae1689abd,4,Event,7,vigilance | départements | garonne | france,0.0862,1152,naturelle | assuré | catastrophe,1,france | provoquer | attaquant,0.8068,15.8464
6995d284bf23573ae1689abc,2,Event,17,ministre | première | paris | france,0.0822,1153,union | représenté | pays,1,france | provoquer | attaquant,24.3388,-4.9535
6995d4dcbf23573ae1689ac3,6,Event,17,ministre | première | paris | france,0.0611,1154,musulmans | bilal | tarabey,1,france | provoquer | attaquant,23.8413,-4.2258
6995d4ddbf23573ae1689ac4,7,Event,6,militant | deranque | mort | quentin,0.1956,1155,parlementaire | insoumise | france,1,france | provoquer | attaquant,8.8703,1.7116
6995d4ddbf23573ae1689ac5,9,Event,2,contre | annoncé | israël | dimanche,0.0446,1156,cessez | feu | nom,1,france | provoquer | attaquant,6.2232,-0.4425
6995d4dcbf23573ae1689abf,7,Event,6,militant | deranque | mort | quentin,0.1903,1155,parlementaire | insoumise | france,1,france | provoquer | attaquant,9.0471,1.6298
6995d4dfbf23573ae1689ac7,4,Event,6,militant | deranque | mort | quentin,0.214,1157,évacué | paris | brièvement,1,france | provoquer | attaquant,17.6034,7.7295
6995d4dcbf23573ae1689ac1,5,Event,12,ukraine | russie | russe | guerre,0.1409,1158,zelensky | président | volodymyr,1,france | provoquer | attaquant,23.4031,-3.222
6995d4ebbf23573ae1689ac9,10,Event,10,unis | etats | etats unis | états unis,0.0414,1159,histoire | nucléaire | sait,1,france | provoquer | attaquant,22.461,3.6944
6995d4dfbf23573ae1689ac6,5,Event,10,unis | etats | etats unis | états unis,0.1538,1160,mercredi | averti | wright,1,france | provoquer | attaquant,2.3451,0.8236
6995d4dcbf23573ae1689abe,4,Event,8,trump | donald | donald trump | américain,0.0807,466,trump | donald | washington,1,france | provoquer | attaquant,7.7128,1.6159
6995d4ecbf23573ae1689aca,1,Event,4,jeux | milan | cortina | milan cortina,0.0668,1161,jo | toujours | succèdent,1,france | provoquer | attaquant,24.5931,-4.5464
6995d4edbf23573ae1689acb,5,Event,0,distance | code | provoquer exécution | exécution,0.3582,1162,distance | provoquer | déni,1,france | provoquer | attaquant,10.0767,14.4185
6995d4e6bf23573ae1689ac8,10,Event,13,monde | tribune | tribune monde | hui,0.091,1163,marty | josh | 2026,1,france | provoquer | attaquant,7.3292,-1.1066
6995d4efbf23573ae1689acc,4,Event,0,distance | code | provoquer exécution | exécution,0.3472,1164,distance | provoquer | permettent,1,france | provoquer | attaquant,10.1754,14.5426
6995d4f0bf23573ae1689acf,2,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.5213,1165,vulnérabilité | tomcat | provoquer,1,france | provoquer | attaquant,3.8449,18.4267
6995d4f0bf23573ae1689ad0,2,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.426,1166,élévation | windows | vulnérabilité,1,france | provoquer | attaquant,3.8146,18.4593
6995d4f0bf23573ae1689acd,4,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.3516,1167,code | ssrf | côté,1,france | provoquer | attaquant,11.3337,13.386
6995d4f0bf23573ae1689ace,4,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.4165,1168,microsoft | non | attaquant,1,france | provoquer | attaquant,13.8938,14.2089
6995d4f0bf23573ae1689ad1,3,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.369,1169,vulnérabilité | storagegrid | service,1,france | provoquer | attaquant,10.7245,14.5359
6995d4f0bf23573ae1689ad2,2,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.5066,1170,vulnérabilité | provoquer | policy,1,france | provoquer | attaquant,13.5864,14.344
6995d735bf23573ae1689ad3,1,Event,13,monde | tribune | tribune monde | hui,0.1082,1171,élancée | doubs | 2026,1,france | provoquer | attaquant,24.3798,-5.0695
6995d735bf23573ae1689ad5,7,Event,6,militant | deranque | mort | quentin,0.196,1155,parlementaire | insoumise | france,1,france | provoquer | attaquant,9.038,1.6003
6995d735bf23573ae1689ad4,5,Event,17,ministre | première | paris | france,0.0592,1172,champions | jr | vinicius,1,france | provoquer | attaquant,23.8533,-4.2329
6995d98dbf23573ae1689ad8,5,Event,17,ministre | première | paris | france,0.0497,1173,naturalisation | résident | carte,0,président | pourrait | contre,-8.1157,-0.9792
6995d98dbf23573ae1689ad7,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0159,1174,autoroute | simon | guermonprez,1,france | provoquer | attaquant,8.8558,1.7526
6995d98dbf23573ae1689ad6,5,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.0488,1175,émirati | homologue | confronté,1,france | provoquer | attaquant,14.8309,-1.9901
6995e0b3bf23573ae1689ada,6,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0261,1176,informations | trouvé | aucune,1,france | provoquer | attaquant,2.7317,1.3426
6995e0b3bf23573ae1689ad9,7,Event,4,jeux | milan | cortina | milan cortina,0.1039,1177,dernier | olympique | lui,1,france | provoquer | attaquant,9.0154,-0.8792
6995e30cbf23573ae1689ae1,2,Event,17,ministre | première | paris | france,0.0278,1178,seine | saint | quotidien,1,france | provoquer | attaquant,8.5484,-11.8169
6995e30cbf23573ae1689ae0,3,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1438,1179,économiques | sociaux | pourtant,1,france | provoquer | attaquant,11.2937,3.5836
6995e30cbf23573ae1689ae2,5,Event,13,monde | tribune | tribune monde | hui,0.1232,1180,énigme | dresser | bonitzer,1,france | provoquer | attaquant,16.6164,1.2304
6995e30cbf23573ae1689adf,3,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.0169,1181,affaires | genres | raison,1,france | provoquer | attaquant,3.033,17.2906
6995e30bbf23573ae1689add,7,Event,13,monde | tribune | tribune monde | hui,0.0839,1182,paix | affaiblies | zones,1,france | provoquer | attaquant,4.2656,-10.2709
6995e30bbf23573ae1689adb,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0545,1183,équiper | locomotives | blindage,1,france | provoquer | attaquant,8.9152,1.7209
6995e30cbf23573ae1689ade,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0202,1184,hexagone | confiance | structurelles,1,france | provoquer | attaquant,2.6965,1.0673
6995e30bbf23573ae1689adc,4,Event,7,vigilance | départements | garonne | france,0.0733,1185,jusqu | hypercentre | stade,1,france | provoquer | attaquant,-4.2829,13.8994
6995e564bf23573ae1689ae5,5,Event,17,ministre | première | paris | france,0.0462,1186,gauche | lafrance | collectif,1,france | provoquer | attaquant,17.9225,7.4275
6995e564bf23573ae1689ae3,5,Event,10,unis | etats | etats unis | états unis,0.0637,1187,1950 | grâce | ambition,0,président | pourrait | contre,-8.2436,0.344
6995e564bf23573ae1689ae4,6,Event,2,contre | annoncé | israël | dimanche,0.0494,1188,traitement | lettre | bardem,1,france | provoquer | attaquant,4.3985,0.4419
6995e564bf23573ae1689ae6,4,Event,14,intelligence | artificielle | intelligence artificielle | new,0.2408,1189,puissances | grandes | face,0,président | pourrait | contre,-6.5932,-1.5497
6995e7bcbf23573ae1689ae8,3,Event,17,ministre | première | paris | france,0.1644,1190,alger | yahiaoui | karim,1,france | provoquer | attaquant,11.3254,3.5178
6995ea14bf23573ae1689aea,4,Event,14,intelligence | artificielle | intelligence artificielle | new,0.104,1191,femmes | tournent | nouveaux,1,france | provoquer | attaquant,10.5402,6.0873
6995ea14bf23573ae1689aeb,5,Event,6,militant | deranque | mort | quentin,0.0301,1192,mort | brutalisé | intervention,1,france | provoquer | attaquant,4.8932,10.3722
6995ea14bf23573ae1689ae9,5,Event,12,ukraine | russie | russe | guerre,0.1756,1193,kiev | ukraine | quatrième,1,france | provoquer | attaquant,23.2696,-3.4084
6995ec6cbf23573ae1689aec,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0406,1194,travail | trains | sud,1,france | provoquer | attaquant,2.7248,0.1518
6995ec6cbf23573ae1689aed,4,Event,17,ministre | première | paris | france,0.1185,1195,france | yahiaoui | karim,1,france | provoquer | attaquant,15.5545,-3.4694
6995eec4bf23573ae1689aee,7,Event,19,pays | plusieurs | mardi | sexuelles,0.0566,1196,crise | pénurie | jonchent,1,france | provoquer | attaquant,11.0323,-7.648
6995f374bf23573ae1689aef,5,Event,19,pays | plusieurs | mardi | sexuelles,0.131,1197,épidémie | transforme | suédoise,1,france | provoquer | attaquant,14.6603,-1.8137
6995f374bf23573ae1689af0,8,Event,17,ministre | première | paris | france,0.0376,1198,carnaval | colombie | colombiens,1,france | provoquer | attaquant,3.2228,-10.5169
6995f5cdbf23573ae1689af1,5,Event,19,pays | plusieurs | mardi | sexuelles,0.057,1199,émotion | mises | documents,1,france | provoquer | attaquant,13.9312,-0.3018
6995f825bf23573ae1689af2,4,Event,12,ukraine | russie | russe | guerre,0.0175,1200,voleurs | professionnels | dernière,1,france | provoquer | attaquant,2.9584,-9.0762
6995f825bf23573ae1689af4,2,Event,7,vigilance | départements | garonne | france,0.0411,1201,présenté | presse | pierre,1,france | provoquer | attaquant,3.0293,16.5896
6995f825bf23573ae1689af3,6,Event,17,ministre | première | paris | france,0.0412,1202,accès | jours | alertant,1,france | provoquer | attaquant,3.2603,0.0158
6995f825bf23573ae1689af5,5,Event,17,ministre | première | paris | france,0.0488,1203,pmu | malien | hippiques,1,france | provoquer | attaquant,3.0978,16.1788
6995fa7dbf23573ae1689af8,5,Event,8,trump | donald | donald trump | américain,0.126,1204,abrogation | donald | trump,1,france | provoquer | attaquant,12.4145,5.5534
6995fa7dbf23573ae1689af9,9,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1699,1205,artificielle | truffer | points,1,france | provoquer | attaquant,11.1693,5.5239
6995fa7dbf23573ae1689af7,1,Event,17,ministre | première | paris | france,0.0804,1206,tôt | saint | paris,1,france | provoquer | attaquant,24.3523,-4.9893
6995fa7dbf23573ae1689af6,5,Event,8,trump | donald | donald trump | américain,0.1066,1207,pouvoir | améliorer | trump,0,président | pourrait | contre,-5.8805,-3.0817
6995fcd5bf23573ae1689afa,4,Event,4,jeux | milan | cortina | milan cortina,0.1923,1208,épreuves | cortina | photo,1,france | provoquer | attaquant,2.6222,1.3597
6995ff2dbf23573ae1689afb,4,Event,17,ministre | première | paris | france,0.0288,1209,rêves | réalité | romantique,1,france | provoquer | attaquant,-6.0482,13.1309
69960185bf23573ae1689afd,5,Event,17,ministre | première | paris | france,0.0381,1210,autour | campagne | eric,1,france | provoquer | attaquant,2.9088,-10.7834
69960185bf23573ae1689afc,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0572,1211,porte | parole | maud,1,france | provoquer | attaquant,2.7284,0.1329
699603ddbf23573ae1689aff,3,Event,17,ministre | première | paris | france,0.0677,1212,indépendantistes | provinciales | campagne,0,président | pourrait | contre,-7.151,-2.7508
699603ddbf23573ae1689afe,2,Event,14,intelligence | artificielle | intelligence artificielle | new,0.3969,1213,thématique | protection | new,1,france | provoquer | attaquant,8.498,-11.8287
699603ddbf23573ae1689b00,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.1881,1214,éventuelles | marche | réparations,1,france | provoquer | attaquant,1.6266,7.6781
6996088ebf23573ae1689b01,8,Event,17,ministre | première | paris | france,0.0567,1215,pendant | choisi | commune,1,france | provoquer | attaquant,11.0817,14.4396
69960ae6bf23573ae1689b02,4,Event,4,jeux | milan | cortina | milan cortina,0.0944,263,beaudry | laurence | guillaume,1,france | provoquer | attaquant,14.8403,-1.9187
69960d3ebf23573ae1689b04,5,Event,17,ministre | première | paris | france,0.1525,1216,ministre | impôt | éric,1,france | provoquer | attaquant,3.3941,0.0706
69960d3ebf23573ae1689b03,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0256,1217,janvier | rassemblements | mardi,1,france | provoquer | attaquant,17.6282,7.7069
699611eebf23573ae1689b05,3,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1558,1218,tête | succession | peser,1,france | provoquer | attaquant,1.5944,7.6464
699611eebf23573ae1689b06,6,Event,17,ministre | première | paris | france,0.0504,1219,devant | ministère | appellent,1,france | provoquer | attaquant,-6.1025,13.1276
69961446bf23573ae1689b07,7,Event,19,pays | plusieurs | mardi | sexuelles,0.0654,1220,attaque | débris | russe,1,france | provoquer | attaquant,-6.143,13.1347
6996169ebf23573ae1689b08,9,Event,17,ministre | première | paris | france,0.0575,1221,paris | sanction | début,1,france | provoquer | attaquant,10.5147,-0.7993
699618f6bf23573ae1689b0a,2,Event,2,contre | annoncé | israël | dimanche,0.0432,1222,toujours | hydrocarbures | contesté,1,france | provoquer | attaquant,12.5834,14.8542
699618f6bf23573ae1689b09,9,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0849,1223,sexuelles | prévention | vie,1,france | provoquer | attaquant,12.5,5.5013
699618f6bf23573ae1689b0b,9,Event,14,intelligence | artificielle | intelligence artificielle | new,0.2847,1224,artificielle | intelligence | marqué,1,france | provoquer | attaquant,8.3207,-1.144
69961b4fbf23573ae1689b0f,3,Event,4,jeux | milan | cortina | milan cortina,0.1346,1225,apporté | septième | tricolores,1,france | provoquer | attaquant,3.4167,-10.7233
69961b4fbf23573ae1689b0c,11,Event,19,pays | plusieurs | mardi | sexuelles,0.0473,1226,valise | durcissement | majorité,1,france | provoquer | attaquant,22.9148,2.8244
69961b4fbf23573ae1689b0d,5,Event,17,ministre | première | paris | france,0.1133,1227,paris | français | tchad,1,france | provoquer | attaquant,2.6201,8.3892
69961b4fbf23573ae1689b0e,4,Event,17,ministre | première | paris | france,0.0292,1228,générations | adn | familial,1,france | provoquer | attaquant,23.5006,4.4078
69961fffbf23573ae1689b10,6,Event,10,unis | etats | etats unis | états unis,0.121,1229,utiliser | diego | garcia,0,président | pourrait | contre,-9.4787,0.773
69962257bf23573ae1689b11,4,Event,17,ministre | première | paris | france,0.0582,1230,peuvent | permettre | national,0,président | pourrait | contre,-6.9325,-2.7301
69962257bf23573ae1689b12,6,Event,7,vigilance | départements | garonne | france,0.1909,805,garonne | tempête | nils,1,france | provoquer | attaquant,11.297,13.3152
699624afbf23573ae1689b15,6,Event,6,militant | deranque | mort | quentin,0.0779,1231,droite | embuscade | régionale,0,président | pourrait | contre,-7.006,-1.2682
699624afbf23573ae1689b13,7,Event,2,contre | annoncé | israël | dimanche,0.0307,1232,mercredi | culpabilité | sentiment,1,france | provoquer | attaquant,22.6933,3.9307
699624afbf23573ae1689b14,5,Event,19,pays | plusieurs | mardi | sexuelles,0.1104,1233,personnes | morts | milliers,1,france | provoquer | attaquant,10.8827,-7.4886
69962960bf23573ae1689b16,9,Event,6,militant | deranque | mort | quentin,0.2065,1234,justice | coupables | communique,1,france | provoquer | attaquant,7.7645,1.5957
69962bb8bf23573ae1689b17,5,Event,4,jeux | milan | cortina | milan cortina,0.1362,1235,athlètes | autorisation | russes,1,france | provoquer | attaquant,12.0641,14.9167
69962e10bf23573ae1689b18,8,Event,6,militant | deranque | mort | quentin,0.1597,1236,proximité | occasion | garde,1,france | provoquer | attaquant,7.7676,0.9207
699632c0bf23573ae1689b19,9,Event,19,pays | plusieurs | mardi | sexuelles,0.0981,1237,décrite | mesure | pays,1,france | provoquer | attaquant,12.487,5.5428
69963518bf23573ae1689b1a,8,Event,2,contre | annoncé | israël | dimanche,0.0623,1238,contrôle | visant | mesures,1,france | provoquer | attaquant,-4.2885,13.8742
69963e79bf23573ae1689b1b,3,Event,17,ministre | première | paris | france,0.0388,1239,zerrbi | poste | habib,1,france | provoquer | attaquant,23.7273,4.2793
699640d1bf23573ae1689b1c,10,Event,10,unis | etats | etats unis | états unis,0.118,1240,états | unis | existe,0,président | pourrait | contre,-9.2232,1.1565
699647dabf23573ae1689b1d,2,Event,17,ministre | première | paris | france,0.0591,1241,ancien | rennes | olympique,1,france | provoquer | attaquant,23.8185,4.5114
69964a32bf23573ae1689b1f,6,Event,17,ministre | première | paris | france,0.0364,1242,président | rio | reçu,1,france | provoquer | attaquant,11.0245,6.5694
69964a32bf23573ae1689b1e,8,Event,8,trump | donald | donald trump | américain,0.0964,466,trump | donald | washington,1,france | provoquer | attaquant,9.2999,1.0816
69965609bf23573ae1689b20,4,Event,6,militant | deranque | mort | quentin,0.0159,1243,soirée | qarabag | newcastle,1,france | provoquer | attaquant,3.1762,-9.6998
69965d11bf23573ae1689b21,3,Event,2,contre | annoncé | israël | dimanche,0.0635,1244,contre | utilisés | sud,0,président | pourrait | contre,-6.698,-2.7726
69966419bf23573ae1689b23,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.2816,1245,an | réglementations | pendant,1,france | provoquer | attaquant,1.1077,8.8602
69966419bf23573ae1689b22,5,Event,10,unis | etats | etats unis | états unis,0.1722,1246,venezuela | unis | relance,1,france | provoquer | attaquant,23.0161,-3.8294
69967482bf23573ae1689b24,7,Event,17,ministre | première | paris | france,0.018,1247,âgée | alors | fille,1,france | provoquer | attaquant,16.6431,1.245
699689bbbf23573ae1689b25,4,Event,17,ministre | première | paris | france,0.0216,1248,toutefois | reconnu | meta,1,france | provoquer | attaquant,2.8422,0.9714
69968e73bf23573ae1689b26,7,Event,13,monde | tribune | tribune monde | hui,0.0419,1249,13 | tôt | ans,1,france | provoquer | attaquant,10.8152,-0.9959
69969324bf23573ae1689b27,11,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0175,1250,ouvertes | êtres | portant,0,président | pourrait | contre,-6.1803,-0.7209
69969324bf23573ae1689b28,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0119,1251,œuvres | éclats | voler,1,france | provoquer | attaquant,6.3104,-11.6029
69969324bf23573ae1689b29,8,Event,17,ministre | première | paris | france,0.0672,1252,volet | atomique | pyongyang,0,président | pourrait | contre,-6.1681,-0.6399
699697d4bf23573ae1689b2a,4,Event,7,vigilance | départements | garonne | france,0.062,1253,importantes | épisode | importants,1,france | provoquer | attaquant,-4.6032,13.4291
6996a38dbf23573ae1689b2e,5,Event,17,ministre | première | paris | france,0.0403,1254,électoral | succès | sociale,1,france | provoquer | attaquant,10.5813,14.4251
6996a38dbf23573ae1689b2b,3,Event,17,ministre | première | paris | france,0.0718,1255,élection | successeur | présidentielle,1,france | provoquer | attaquant,1.756,7.7912
6996a38dbf23573ae1689b2f,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0695,1256,gates | inde | apparaît,1,france | provoquer | attaquant,3.083,-9.4725
6996a38dbf23573ae1689b2c,2,Event,12,ukraine | russie | russe | guerre,0.0863,1257,vladimir | russie | poutine,1,france | provoquer | attaquant,2.8084,16.387
6996a83dbf23573ae1689b30,6,Event,17,ministre | première | paris | france,0.035,1258,the | revue | lancet,1,france | provoquer | attaquant,2.5927,8.3996
6996aa95bf23573ae1689b31,4,Event,6,militant | deranque | mort | quentin,0.0675,1259,membres | mort | campus,1,france | provoquer | attaquant,15.0556,-0.1165
6996aa95bf23573ae1689b32,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.024,1260,nantianmen | plutôt | inscrirait,0,président | pourrait | contre,-9.5126,0.663
6996aa95bf23573ae1689b33,9,Event,10,unis | etats | etats unis | états unis,0.0998,713,contre | unis | france,1,france | provoquer | attaquant,11.5312,6.0764
6996af45bf23573ae1689b34,6,Event,4,jeux | milan | cortina | milan cortina,0.3102,1261,relais | olympiques | milan,1,france | provoquer | attaquant,2.9626,-9.2113
6996b19dbf23573ae1689b36,3,Event,18,loi | nationale | assemblée | assemblée nationale,0.0773,1262,yoon | principal | décembre,1,france | provoquer | attaquant,5.5428,-11.3639
